Date,High,Low,Open,Close,Volume,Adj Close
2013-02-13,145.79383341471353,144.60699844360352,145.1495002746582,145.37166748046874,130974505.0,124.51752395629883
2013-02-14,146.05766677856445,144.88733189900717,145.41266708374025,145.6370007832845,128330345.0,124.75916849772135
2013-02-15,146.28166681925455,145.13966522216796,145.65483373006185,145.85333404541015,129392523.33333333,124.95900395711263
2013-02-19,146.51266682942708,145.37433191935222,145.87916692097983,146.0876673380534,128980823.33333333,125.17430712381999
2013-02-20,146.7396667480469,145.57816518147786,146.1096669514974,146.28583399454752,130295223.33333333,125.35857315063477
2013-02-21,146.90666681925455,145.74316533406576,146.29016698201497,146.43700052897137,132259353.33333333,125.50266151428222
2013-02-22,147.0821667989095,145.91483205159506,146.46516698201498,146.61766713460287,132363223.33333333,125.6720573425293
2013-02-25,147.27333348592123,146.06083196004232,146.66050033569337,146.76216710408528,134316200.0,125.81031634012858
2013-02-26,147.41766688028972,146.2229985555013,146.82650044759114,146.90483373006185,134474695.0,125.94711469014486
2013-02-27,147.5813336690267,146.36283187866212,146.95816701253256,147.06800053914387,134469628.33333334,126.10158780415853
2013-02-28,147.75550028483073,146.52533187866212,147.12083358764647,147.22566731770834,134307923.33333334,126.25133908589682
2013-03-01,147.91250025431316,146.6764986673991,147.25900014241537,147.40333404541016,135074231.66666666,126.41819801330567
2013-03-04,148.09666697184244,146.85399881998697,147.43100001017254,147.59783401489258,134599198.33333334,126.59949506123861
2013-03-05,148.30566685994467,147.07516555786134,147.6358334859212,147.81100056966145,134168055.0,126.79685084025066
2013-03-06,148.52033360799155,147.291832224528,147.86033350626627,148.0196673075358,134022210.0,126.99039052327474
2013-03-07,148.72516682942708,147.50599899291993,148.06316680908202,148.22583389282227,133645126.66666667,127.18182576497396
2013-03-08,148.9391667683919,147.71449915568033,148.28400014241535,148.44200057983397,134055745.0,127.38185539245606
2013-03-11,149.13799997965495,147.91683247884114,148.48833363850912,148.65183385213217,132908685.0,127.57654317220052
2013-03-12,149.33050003051758,148.11516596476238,148.6870002746582,148.85466715494792,132239946.66666667,127.76522572835286
2013-03-13,149.53533325195312,148.331165822347,148.8926668802897,149.07583363850912,131520545.0,127.96956685384114
2013-03-14,149.77233327229817,148.56499913533528,149.12583338419597,149.3196667989095,131331015.0,128.1933223724365
2013-03-15,149.9754997253418,148.77966588338217,149.34883346557618,149.5206667582194,131253730.0,128.39037755330403
2013-03-18,150.14449971516927,148.95316594441732,149.52116673787435,149.68066685994467,130402755.0,128.5523244222005
2013-03-19,150.30999959309895,149.10899912516277,149.68400014241536,149.85266698201497,130680620.0,128.72444661458334
2013-03-20,150.49016621907552,149.2969991048177,149.8696667989095,150.02883377075196,129768491.66666667,128.9003007253011
2013-03-21,150.68266626993815,149.49966583251953,150.0795000712077,150.2216672261556,127813845.0,129.07575518290201
2013-03-22,150.89999974568684,149.70866572062175,150.2856669108073,150.44250055948893,128768661.66666667,129.27533671061198
2013-03-25,151.12599970499676,149.92533238728842,150.5085001627604,150.6625005086263,129508238.33333333,129.47416000366212
2013-03-26,151.36183293660483,150.18366572062175,150.73850021362304,150.90633392333984,128157171.66666667,129.6935339609782
2013-03-27,151.60883305867512,150.43583246866862,150.9821667989095,151.17566731770833,127342903.33333333,129.9348108927409
2013-03-28,151.84699986775715,150.70599924723308,151.25600001017253,151.41333389282227,124992863.33333333,130.14891967773437
2013-04-01,152.0263333638509,150.88833262125652,151.44733327229818,151.579833984375,123445115.0,130.30186309814454
2013-04-02,152.20700022379557,151.0721659342448,151.62433319091798,151.76466751098633,122724156.66666667,130.47060279846193
2013-04-03,152.38066685994465,151.22466608683268,151.8066665649414,151.9123341878255,123346651.66666667,130.6073179880778
2013-04-04,152.54833348592123,151.38566614786785,151.9663330078125,152.07716751098633,123711360.0,130.75881754557292
2013-04-05,152.70566685994467,151.53216629028321,152.10366617838542,152.23733418782552,124351375.0,130.9062639872233
2013-04-08,152.87066675821941,151.68399963378906,152.26033299763998,152.4088343302409,124281801.66666667,131.0635130564372
2013-04-09,153.04116694132486,151.85083287556967,152.42316640218098,152.57000096638998,123801581.66666667,131.21192003885906
2013-04-10,153.23650029500325,152.0261662801107,152.59199981689454,152.76333414713542,124164811.66666667,131.38807729085286
2013-04-11,153.4471669514974,152.22799962361654,152.78883310953776,152.96700083414714,124507733.33333333,131.57314364115396
2013-04-12,153.6443333943685,152.42333297729493,152.99533309936524,153.16250076293946,124894188.33333333,131.75116958618165
2013-04-15,153.82516682942708,152.56483306884766,153.18249969482423,153.2970006306966,126767680.0,131.87656834920247
2013-04-16,153.97633361816406,152.71083323160806,153.32566630045574,153.4538340250651,126995585.0,132.02129592895508
2013-04-17,154.10683364868163,152.825,153.46433283487957,153.56683400472005,127944398.33333333,132.1282278696696
2013-04-18,154.21150029500325,152.91783345540364,153.5816660563151,153.65033391316732,128874163.33333333,132.20976066589355
2013-04-19,154.3123336791992,153.00550003051757,153.6711659749349,153.75216725667318,129625688.33333333,132.30712547302247
2013-04-22,154.41900024414062,153.10116678873698,153.78166605631512,153.8648338317871,128961140.0,132.41383934020996
2013-04-23,154.5470001220703,153.21450017293293,153.8994992574056,153.99033381144207,129276635.0,132.53167661031088
2013-04-24,154.6798334757487,153.34833348592122,154.02516606648763,154.12050043741863,129000360.0,132.65353075663248
2013-04-25,154.82016677856444,153.48883361816405,154.16799926757812,154.25150044759116,129423130.0,132.77614097595216
2013-04-26,154.94783350626628,153.61883366902669,154.2961659749349,154.38766708374024,128730981.66666667,132.9031706492106
2013-04-29,155.10233332316082,153.76583353678384,154.44249928792317,154.54766718546549,128390931.66666667,133.0507381439209
2013-04-30,155.24066670735678,153.9028335571289,154.58616612752277,154.6883336385091,128138226.66666667,133.18172391255698
2013-05-01,155.3763333638509,154.04733378092448,154.73633270263673,154.83400039672853,127801570.0,133.31691703796386
2013-05-02,155.51650009155273,154.18466720581054,154.8751658121745,154.9790003458659,127509823.33333333,133.45162976582844
2013-05-03,155.69350026448566,154.340833791097,155.05216573079426,155.1491668701172,127600481.66666667,133.608060836792
2013-05-06,155.87116673787435,154.53350041707355,155.22349904378254,155.3295000712077,126007016.66666667,133.77324968973795
2013-05-07,156.05049997965494,154.7076670328776,155.40533243815105,155.5095001220703,125794108.33333333,133.9382058461507
2013-05-08,156.24200007120768,154.89000040690104,155.58333231608074,155.70233332316081,126188178.33333333,134.11423098246257
2013-05-09,156.43199996948243,155.07100041707358,155.77483240763345,155.88333333333333,126877276.66666667,134.28006324768066
2013-05-10,156.61433334350585,155.2508336385091,155.95249913533527,156.0710001627604,127225283.33333333,134.45165570576987
2013-05-13,156.8033332824707,155.43916702270508,156.1443323771159,156.2585001627604,127242098.33333333,134.62311236063638
2013-05-14,157.0160001118978,155.64116694132488,156.33166580200196,156.47716674804687,125638338.33333333,134.82144711812336
2013-05-15,157.2355000813802,155.85366694132486,156.54149932861327,156.69166666666666,126065223.33333333,135.01625887552896
2013-05-16,157.45500005086262,156.08416697184245,156.7521659851074,156.925,125220870.0,135.22719713846843
2013-05-17,157.71533330281576,156.34733352661132,157.00199915568035,157.20033340454103,124329936.66666667,135.4743117014567
2013-05-20,157.97683334350586,156.6160001118978,157.26249923706055,157.45099995930988,123975180.0,135.7002384185791
2013-05-21,158.22583338419597,156.90766677856445,157.50333251953126,157.75383326212565,121474836.66666667,135.97098770141602
2013-05-22,158.54033355712892,157.18166681925456,157.7969991048177,158.0189997355143,122432096.66666667,136.20930658976238
2013-05-23,158.76666692097982,157.41800028483073,158.03483250935872,158.2446662902832,123436805.0,136.41366678873698
2013-05-24,158.97516708374025,157.62750015258788,158.24433263142905,158.4729995727539,123848603.33333333,136.62030995686848
2013-05-28,159.23250045776368,157.8841667175293,158.51016591389973,158.70949961344402,123399353.33333333,136.8340301513672
2013-05-29,159.44716720581056,158.09783325195312,158.73783264160156,158.91449966430665,124421906.66666667,137.02062530517577
2013-05-30,159.64533386230468,158.29083328247071,158.932666015625,159.10683314005533,124194605.0,137.19637959798177
2013-05-31,159.8351671854655,158.44033330281576,159.10816599527996,159.25599975585936,125567608.33333333,137.33490600585938
2013-06-03,159.99316736857097,158.57599995930988,159.2603327433268,159.41549987792968,126939096.66666667,137.48236516316732
2013-06-04,160.1506675720215,158.71049982706705,159.4099993387858,159.55083312988282,127508325.0,137.60901743570963
2013-06-05,160.2736676534017,158.81049982706705,159.53949915568035,159.63816655476887,129641508.33333333,137.69429651896158
2013-06-06,160.38433430989582,158.89449971516927,159.62749913533528,159.75566660563152,131216003.33333333,137.80557963053386
2013-06-07,160.53150100708007,159.02633310953777,159.7623326619466,159.90400009155275,132812451.66666667,137.94347661336263
2013-06-10,160.67483418782552,159.1673329671224,159.9123326619466,160.03850021362305,132468071.66666667,138.06949208577473
2013-06-11,160.81650085449218,159.29116643269856,160.03649927775066,160.1596669514974,132816476.66666667,138.1740259806315
2013-06-12,160.96233418782552,159.41449991861978,160.20116602579753,160.27266693115234,133660763.33333333,138.27151387532552
2013-06-13,161.1121676127116,159.5430000305176,160.30716603597006,160.43266703287762,133594438.33333333,138.40955073038737
2013-06-14,161.25750096638998,159.67050018310547,160.44899927775066,160.55750020345053,134051741.66666667,138.5172467549642
2013-06-17,161.41716766357422,159.82250010172527,160.60783259073892,160.7255002339681,134179918.33333333,138.66218439737955
2013-06-18,161.59033432006837,159.98566691080728,160.76916580200196,160.89450022379557,134238785.0,138.80798517862956
2013-06-19,161.75066757202148,160.13616689046225,160.9289993286133,161.03616689046223,135152571.66666666,138.93020579020182
2013-06-20,161.8713343302409,160.19550018310548,161.03349939982095,161.08966674804688,139059226.66666666,138.97636133829752
2013-06-21,161.93000081380208,160.23666687011718,161.10649948120118,161.13766682942708,141925996.66666666,139.029874420166
2013-06-24,161.95633392333986,160.23633346557617,161.12849960327148,161.14416681925456,143915933.33333334,139.04743194580078
2013-06-25,162.0095006306966,160.26550013224283,161.15999959309895,161.18616689046223,144967068.33333334,139.09573084513346
2013-06-26,162.06433385213217,160.31350021362306,161.21433283487957,161.24150009155272,145522796.66666666,139.1556521097819
2013-06-27,162.14416732788087,160.41566670735676,161.284166208903,161.339000193278,145111401.66666666,139.25202382405598
2013-06-28,162.23133392333983,160.49516677856445,161.37083307902017,161.41500015258788,145586700.0,139.3297966003418
2013-07-01,162.35016708374025,160.61700007120768,161.4926663716634,161.5183334350586,145124846.66666666,139.43122304280598
2013-07-02,162.45150044759114,160.71283340454102,161.5901662190755,161.60166676839194,146263055.0,139.5153818766276
2013-07-03,162.5256670633952,160.78350016276042,161.65649948120117,161.6771667480469,145817958.33333334,139.59278767903646
2013-07-05,162.59583384195963,160.85300013224284,161.74483286539714,161.74966684977213,145596388.33333334,139.66773885091146
2013-07-08,162.67383371988933,160.92866694132488,161.8308329264323,161.82900009155273,145562221.66666666,139.7486557006836
2013-07-09,162.778667195638,161.03450037638348,161.93583297729492,161.93450012207032,145611190.0,139.85223693847655
2013-07-10,162.90566711425782,161.19333368937174,162.05199966430663,162.10233357747396,144013708.33333334,140.00959904988608
2013-07-11,163.07433369954427,161.34783350626628,162.2323331197103,162.26950022379557,143815115.0,140.16655782063802
2013-07-12,163.26783345540363,161.5620002746582,162.41733322143554,162.47616678873698,141771413.33333334,140.35759887695312
2013-07-15,163.4841667175293,161.79750010172526,162.6273333231608,162.70966669718425,140135870.0,140.57183965047201
2013-07-16,163.6976666768392,162.01333363850912,162.8566665649414,162.91033350626628,139119445.0,140.75770568847656
2013-07-17,163.89666671752929,162.22966690063475,163.06299997965496,163.10666681925457,138891451.66666666,140.93986536661785
2013-07-18,164.0856669108073,162.4301668802897,163.2523333231608,163.29150009155273,137849431.66666666,141.11217447916667
2013-07-19,164.26783345540363,162.6096669514974,163.43050003051758,163.47966664632162,137966940.0,141.28738123575846
2013-07-22,164.4423334757487,162.79150009155273,163.6150001525879,163.66266657511395,137106406.66666666,141.4581563313802
2013-07-23,164.62950007120767,162.98016688028972,163.8061668395996,163.84433314005534,136854921.66666666,141.62775472005208
2013-07-24,164.79966684977214,163.14283345540363,163.99150009155272,163.99799982706705,137260608.33333334,141.7731486002604
2013-07-25,164.95566685994467,163.29833348592123,164.14066670735676,164.15216649373372,137178573.33333334,141.91900507609049
2013-07-26,165.11816685994467,163.45533345540363,164.2888333638509,164.3326665242513,136660913.33333334,142.08759256998698
2013-07-29,165.27100016276043,163.6150001525879,164.45550003051758,164.4799997965495,136382370.0,142.2275271097819
2013-07-30,165.3943333943685,163.75516688028972,164.58816680908203,164.60033315022787,135399158.33333334,142.34416910807292
2013-07-31,165.52500025431314,163.87300033569335,164.71233342488605,164.7158332824707,136657601.66666666,142.4566515604655
2013-08-01,165.6610003153483,164.01016693115236,164.84333343505858,164.85016657511395,136992255.0,142.58552831013998
2013-08-02,165.7873336791992,164.13883361816406,164.9743334452311,164.97699991861978,136887213.33333334,142.70795771280925
2013-08-05,165.90833384195963,164.2701670328776,165.09600016276042,165.1073331197103,136009448.33333334,142.8333875020345
2013-08-06,166.02816721598307,164.3841672261556,165.21899998982747,165.2126663208008,135747648.33333334,142.93717447916666
2013-08-07,166.12183380126953,164.47966715494792,165.31883341471354,165.30666631062826,135797840.0,143.03114369710286
2013-08-08,166.20233357747395,164.56733373006185,165.42400004069012,165.38283309936523,135517513.33333334,143.10977376302083
2013-08-09,166.26316706339517,164.63083368937174,165.5009999593099,165.435999806722,135034833.33333334,143.16852467854818
2013-08-12,166.3123336791992,164.68566716512044,165.5456667582194,165.49883321126302,134346161.66666666,143.2355987548828
2013-08-13,166.3600003560384,164.73033396402994,165.60333353678385,165.54333318074544,133529578.33333333,143.28689448038736
2013-08-14,166.39700037638346,164.76516723632812,165.6491668701172,165.57350006103516,133442211.66666667,143.3257588704427
2013-08-15,166.39083353678384,164.75833384195963,165.65466690063477,165.5603335062663,134394338.33333334,143.3270586649577
2013-08-16,166.35016682942708,164.76383387247722,165.6333335876465,165.5586669921875,132508278.33333333,143.338237508138
2013-08-19,166.35516688028972,164.77750040690105,165.65800018310546,165.54733378092448,130597831.66666667,143.34099680582682
2013-08-20,166.36883341471355,164.79216715494792,165.66750005086263,165.55183385213215,129559840.0,143.35747655232748
2013-08-21,166.33966674804688,164.76516723632812,165.6355000813802,165.52283376057943,129824018.33333333,143.34497782389323
2013-08-22,166.3480000813802,164.77433395385742,165.62683334350587,165.53683369954427,128842485.0,143.36969070434571
2013-08-23,166.35200017293295,164.78350067138672,165.64683329264324,165.55000025431315,128560736.66666667,143.39372711181642
2013-08-26,166.36850026448568,164.829500579834,165.6704999287923,165.59250030517578,127108270.0,143.44302291870116
2013-08-27,166.39416681925456,164.8386672973633,165.6793332417806,165.57550023396809,126945415.0,143.44078369140624
2013-08-28,166.38400014241537,164.84400075276693,165.6596664428711,165.5813336690267,126120106.66666667,143.4582878112793
2013-08-29,166.41100006103517,164.8818339029948,165.66733322143554,165.62966690063476,124577818.33333333,143.51247736612956
2013-08-30,166.4408332824707,164.93050053914388,165.7224998474121,165.6450002034505,123489541.66666667,143.53815638224285
2013-09-03,166.45133336385092,164.9398338317871,165.74549967447916,165.63816680908204,122723496.66666667,143.54476826985677
2013-09-04,166.46183344523112,164.93583399454752,165.7308329264323,165.65400009155275,122585535.0,143.57103856404623
2013-09-05,166.49283345540366,164.98566716512045,165.77333297729493,165.70166676839193,120978620.0,143.62478841145833
2013-09-06,166.53600006103517,165.0336669921875,165.8114995320638,165.77316665649414,120685203.33333333,143.6991065979004
2013-09-09,166.5898333231608,165.11950022379557,165.89133275349934,165.83016662597657,119418061.66666667,143.76103642781575
2013-09-10,166.66033325195312,165.20866673787435,165.9681660970052,165.925,118828890.0,143.85570017496744
2013-09-11,166.7299997965495,165.29416681925457,166.04066619873046,166.0076665242513,118133061.66666667,143.93990732828777
2013-09-12,166.78949966430665,165.36416676839193,166.12083282470704,166.06116638183593,117608285.0,143.99891764322916
2013-09-13,166.84899978637696,165.4535001118978,166.1796661376953,166.15916646321614,115384590.0,144.09634704589843
2013-09-16,166.97849985758464,165.63783340454103,166.33466618855795,166.34099985758465,111801978.33333333,144.26617711385092
2013-09-17,167.16766662597655,165.85433349609374,166.5149996439616,166.54099985758464,108644753.33333333,144.43963546752929
2013-09-18,167.41916681925457,166.10183359781902,166.74166615804037,166.80749994913737,108330280.0,144.67076822916667
2013-09-19,167.64416681925456,166.35466690063475,166.9923329671224,167.04399973551432,108069525.0,144.87588246663412
2013-09-20,167.8413335164388,166.5435002644857,167.19999974568685,167.22033309936523,108036510.0,145.04084269205728
2013-09-23,167.9884999593099,166.68416697184244,167.35649973551432,167.36783294677736,107622056.66666667,145.18074061075848
2013-09-24,168.14066670735676,166.84000040690105,167.51099955240886,167.5196662902832,106720893.33333333,145.32436854044596
2013-09-25,168.26566670735676,166.9701670328776,167.65066630045573,167.64766616821288,106476755.0,145.4472910563151
2013-09-26,168.39683329264324,167.11266708374023,167.7873331705729,167.78899943033855,105181475.0,145.58182423909506
2013-09-27,168.51966654459636,167.25016708374022,167.9266665140788,167.91616617838542,105580231.66666667,145.70401662190756
2013-09-30,168.61066640218098,167.34766693115233,168.01016642252605,167.99933268229168,105938900.0,145.7879837036133
2013-10-01,168.6958330790202,167.4291669209798,168.0814997355143,168.08916600545248,106256691.66666667,145.87782719930013
2013-10-02,168.76266632080078,167.48850021362304,168.13766657511394,168.15666580200195,106157558.33333333,145.9482905069987
2013-10-03,168.81583302815756,167.52533340454102,168.20133310953776,168.19716567993163,107079023.33333333,145.99522654215494
2013-10-04,168.8399996439616,167.56450017293295,168.2119997660319,168.22133229573566,106433786.66666667,146.02808634440103
2013-10-07,168.84866638183593,167.56650009155274,168.21249974568684,168.21999893188476,106301825.0,146.03872655232746
2013-10-08,168.83583297729493,167.5278335571289,168.20299962361653,168.17549896240234,108111231.66666667,146.0117914835612
2013-10-09,168.79983291625976,167.4855000813802,168.1619997660319,168.14349899291992,109449080.0,145.9957061767578
2013-10-10,168.8128328959147,167.47716674804687,168.14749959309896,168.1638323465983,111167098.33333333,146.0252601623535
2013-10-11,168.83033294677733,167.48666687011718,168.15749969482422,168.18699900309244,111190763.33333333,146.0573481241862
2013-10-14,168.86116638183594,167.4995002746582,168.16899973551432,168.21649907430012,111328668.33333333,146.09497807820637
2013-10-15,168.88466618855793,167.50716705322264,168.18733291625978,168.21983235677084,112596275.0,146.1098253885905
2013-10-16,168.92349955240886,167.5336669921875,168.20266621907552,168.268665822347,113943713.33333333,146.16430206298827
2013-10-17,168.9811663309733,167.58633371988932,168.22899958292643,168.3469991048177,114218296.66666667,146.24444503784179
2013-10-18,169.071666208903,167.6791669209798,168.3229995727539,168.4379992167155,114672086.66666667,146.3356559753418
2013-10-21,169.1648328145345,167.78733342488607,168.42683283487955,168.5261657714844,114610243.33333333,146.42440973917644
2013-10-22,169.2793327331543,167.89266662597657,168.53066635131836,168.63983256022135,115393043.33333333,146.53535181681315
2013-10-23,169.37283274332682,167.98883336385092,168.62583287556967,168.7394994099935,115730950.0,146.63409194946288
2013-10-24,169.46483256022137,168.08916651407878,168.72549947102866,168.8468325297038,114530305.0,146.73952077229816
2013-10-25,169.55133260091145,168.1769999186198,168.81749928792317,168.93499908447265,114250081.66666667,146.82838465372723
2013-10-28,169.64299926757812,168.2711664835612,168.9109992980957,169.02299906412762,114147786.66666667,146.91712341308593
2013-10-29,169.74766591389974,168.37166646321614,169.0119992574056,169.13083241780598,114703258.33333333,147.02312901814778
2013-10-30,169.8604990641276,168.4768330891927,169.12883275349935,169.24016571044922,115578375.0,147.13037389119467
2013-10-31,169.9848325093587,168.59316635131836,169.24483261108398,169.3503323872884,116394046.66666667,147.2383061726888
2013-11-01,170.09199930826824,168.69799982706706,169.34549942016602,169.4571657816569,117071108.33333333,147.34337743123373
2013-11-04,170.20533243815103,168.81899973551432,169.46399943033853,169.5824991861979,116969763.33333333,147.46453628540038
2013-11-05,170.32933247884114,168.93883310953777,169.59199930826824,169.70183258056642,117256958.33333333,147.58045298258463
2013-11-06,170.45599924723308,169.0743329366048,169.71899922688803,169.8278325398763,117365991.66666667,147.70221481323242
2013-11-07,170.58666585286457,169.17533289591472,169.8518325805664,169.9309989929199,118652171.66666667,147.80401535034179
2013-11-08,170.75133260091147,169.32133305867512,169.97616577148438,170.11283213297526,118381858.33333333,147.9742093404134
2013-11-11,170.93299916585286,169.51149978637696,170.1604990641276,170.304332224528,117244288.33333333,148.1527887980143
2013-11-12,171.11883239746095,169.7049997965495,170.34883244832358,170.50749893188475,117036828.33333333,148.34146118164062
2013-11-13,171.3226656595866,169.89216639200848,170.53299916585286,170.72083231608073,117279321.66666667,148.53905131022137
2013-11-14,171.54583231608072,170.1264996846517,170.75666580200195,170.96599909464518,116344396.66666667,148.7643135070801
2013-11-15,171.77616551717122,170.36716639200847,171.00099919637043,171.19916585286458,116366840.0,148.97922286987304
2013-11-18,172.00399881998698,170.5879997253418,171.2309992472331,171.41249923706056,116598625.0,149.17688598632813
2013-11-19,172.21349868774413,170.8018330891927,171.43999938964845,171.62966588338216,116668440.0,149.37784652709962
2013-11-20,172.4456652323405,171.0479995727539,171.69049936930338,171.88199920654296,116106600.0,149.6092674255371
2013-11-21,172.70499852498372,171.3114995320638,171.95233281453451,172.14866587320964,115852066.66666667,149.85322011311848
2013-11-22,172.96816533406576,171.58433303833007,172.22616602579754,172.42599919637044,115220325.0,150.10648829142252
2013-11-25,173.24549865722656,171.87099965413412,172.50316619873047,172.7089993794759,114296276.66666667,150.36465911865236
2013-11-26,173.50616531372071,172.1494997660319,172.76133295694987,172.98049926757812,113373258.33333333,150.61285959879558
2013-11-27,173.7596654256185,172.42483291625976,173.03533299763998,173.23666585286458,112730101.66666667,150.84779256184896
2013-11-29,174.01549886067707,172.67599970499674,173.29316635131835,173.48733240763346,112609775.0,151.07794672648112
2013-12-02,174.25633214314777,172.93883310953777,173.53616638183593,173.7288324991862,111609266.66666667,151.30011774698895
2013-12-03,174.46733220418295,173.1508331298828,173.760999806722,173.930832417806,112092661.66666667,151.48797531127929
2013-12-04,174.66033223470052,173.31899998982746,173.93533325195312,174.11183242797853,112379091.66666667,151.6576187133789
2013-12-05,174.83266576131186,173.49266662597657,174.1148333231608,174.27083257039388,112585560.0,151.80812505086263
2013-12-06,175.0251658121745,173.68316650390625,174.3036666870117,174.47066599527994,113327543.33333333,151.99418767293295
2013-12-09,175.22866566975912,173.89016647338866,174.50933329264322,174.67183252970378,113284146.66666667,152.1814397176107
2013-12-10,175.39733225504557,174.06683324178059,174.67299982706706,174.84583257039387,112862093.33333333,152.34508361816407
2013-12-11,175.55966567993164,174.20083312988282,174.84566650390624,174.97333246866862,113663221.66666667,152.46825637817383
2013-12-12,175.64866561889647,174.32049967447918,174.97283325195312,175.05799916585286,112198295.0,152.55423787434896
2013-12-13,175.7329989115397,174.40683314005534,175.05583318074545,175.14716593424478,111551480.0,152.6441212972005
2013-12-16,175.8576655069987,174.54549967447917,175.16616643269856,175.28883260091146,110940278.33333333,152.7675860087077
2013-12-17,176.0036656697591,174.69316635131835,175.3143330891927,175.43416595458984,110694770.0,152.89424718221028
2013-12-18,176.19033228556316,174.82833302815754,175.46466649373372,175.6369992574056,112837651.66666667,153.0710210164388
2013-12-19,176.38566563924152,175.02533315022785,175.65699971516926,175.84449946085613,113158063.33333333,153.25186131795246
2013-12-20,176.58266576131186,175.21733322143555,175.84649963378905,176.04233271280924,115157065.0,153.43859430948893
2013-12-23,176.80766576131185,175.44399998982746,176.0733329772949,176.26933263142902,114931335.0,153.65082346598308
2013-12-24,177.04883244832357,175.70033340454103,176.3243329366048,176.51799926757812,113288531.66666667,153.8819669087728
2013-12-26,177.28983256022136,175.9561668395996,176.57766621907552,176.7599993387858,112225281.66666667,154.10737330118815
2013-12-27,177.53716583251952,176.22000020345052,176.8401662190755,177.00449956258137,111366348.33333333,154.33495712280273
2013-12-30,177.78849919637045,176.49900029500324,177.09149958292645,177.2744997660319,109368998.33333333,154.5847635904948
2013-12-31,178.04899927775065,176.77233352661133,177.36349970499674,177.53783315022787,109189696.66666667,154.82882741292318
2014-01-02,178.30933278401693,177.026166788737,177.63949966430664,177.79599990844727,109578728.33333333,155.0682497660319
2014-01-03,178.57566630045574,177.314000193278,177.90333302815756,178.0861666361491,107968321.66666667,155.3355578104655
2014-01-06,178.8649996439616,177.60650024414062,178.198166402181,178.3654998779297,106952575.0,155.59338251749674
2014-01-07,179.1071662902832,177.86850026448568,178.46149978637695,178.60399983723957,105122395.0,155.81570943196616
2014-01-08,179.33233286539715,178.1038335164388,178.7038330078125,178.825,104981433.33333333,156.02278772989908
2014-01-09,179.54983291625976,178.3325002034505,178.95216623942056,179.03666661580402,104624390.0,156.22174021402995
2014-01-10,179.7676663716634,178.55816675821941,179.17616628011066,179.2773333231608,103733413.33333333,156.4460075378418
2014-01-13,179.96799952189127,178.73650004069012,179.3919995625814,179.43766657511392,103537013.33333333,156.60006866455078
2014-01-14,180.1421661376953,178.91333338419597,179.5739995320638,179.61183319091796,103130798.33333333,156.76634190877277
2014-01-15,180.31599960327148,179.08333358764648,179.7446662902832,179.78299992879232,102467628.33333333,156.93007888793946
2014-01-16,180.4811663309733,179.24700037638345,179.90849965413412,179.95,101937405.0,157.0901667277018
2014-01-17,180.623166402181,179.39516728719076,180.0616663614909,180.087166595459,101623833.33333333,157.22419077555338
2014-01-21,180.78783315022787,179.5466672261556,180.22649968465169,180.24733301798503,101342786.66666667,157.37830276489257
2014-01-22,180.94116668701173,179.70333404541014,180.385999806722,180.39983317057292,101191468.33333333,157.52574361165364
2014-01-23,181.0644999186198,179.81416753133138,180.51699981689453,180.51383310953776,101839333.33333333,157.63951059977214
2014-01-24,181.1509999593099,179.86633427937826,180.61216659545897,180.55816650390625,103900968.33333333,157.69225438435873
2014-01-27,181.18899993896486,179.87866744995117,180.65266647338868,180.5721664428711,105458336.66666667,157.71849365234374
2014-01-28,181.21883341471354,179.9196673075358,180.66533304850262,180.61850001017254,104966023.33333333,157.77299575805665
2014-01-29,181.24650014241536,179.94216740926106,180.68916651407878,180.64450022379557,106346061.66666667,157.80964101155598
2014-01-30,181.29983342488606,179.99283396402996,180.735999806722,180.69483337402343,105948280.0,157.8676409403483
2014-01-31,181.33966674804688,180.0085006713867,180.7413330078125,180.71733322143555,107764961.66666667,157.90130132039388
2014-02-03,181.36666666666667,179.979500579834,180.77183303833007,180.68233311971028,110581830.0,157.8845329284668
2014-02-04,181.33899993896483,179.9390007019043,180.73716634114584,180.65266647338868,111876236.66666667,157.8725092569987
2014-02-05,181.3043332417806,179.9215009053548,180.69183298746745,180.65666656494142,111996745.0,157.88980916341146
2014-02-06,181.30716654459636,179.92766749064128,180.70366643269855,180.6598332722982,111932821.66666667,157.90656458536785
2014-02-07,181.3461664835612,179.94133402506512,180.723499806722,180.69916636149088,113735708.33333333,157.95501302083332
2014-02-10,181.39133326212564,179.98866755167643,180.76949971516927,180.7499994913737,113872855.0,158.01351089477538
2014-02-11,181.4581667582194,180.05450083414715,180.83733317057292,180.80999933878581,114105690.0,158.0801534016927
2014-02-12,181.5150001525879,180.1121676127116,180.89916661580403,180.8566660563151,113960401.66666667,158.13518193562825
2014-02-13,181.5663335164388,180.13716761271158,180.9204999287923,180.90599924723307,113922471.66666667,158.19260889689127
2014-02-14,181.63066685994465,180.19800084431967,180.9619997660319,180.982666015625,113784178.33333333,158.2739372253418
2014-02-18,181.7076670328776,180.28016738891603,181.04283294677734,181.06949946085612,113560343.33333333,158.36414286295573
2014-02-19,181.79133377075195,180.36166737874348,181.11566619873048,181.14533284505208,113587265.0,158.44466552734374
2014-02-20,181.865833791097,180.42400080362955,181.18733291625978,181.2151662190755,113789883.33333333,158.52004521687826
2014-02-21,181.93350041707356,180.49116744995118,181.2618329366048,181.26649958292643,114403556.66666667,158.57928441365559
